Areaname,STCOU,Median Rent,Owner Occupied Housing Units,Percent under 5 years old,Percent over 65 years old,Average People Per Household,Emergency Services Personnel,Rural Farm Population,Female Workforce Percentage,Percent below Poverty,Percent of Renter Occupied Housing,Percent Mobile Homes,Housing Units per sq mile,Percent population with no High School Diploma,PercentEmployedLaborForce,Living Alone,Household with no fuel,Households with atleast 1 vehicle,Household with no plumbing,Median Household Income,General Medical And Surgical Hospitals,Geographical Mobility Same House 1 Year Ago
"Lawrence, AL",1079,443,10759,6.633449678039526,12.1527303425609,2.559075729785885,262,165,49.74714352955536,12.13840571367487,21.45170283503837,24.46049916456004,21.38228202151555,28.22688159813798,70.64176911297588,2493,11,12501,106,42334,1,29215
"Lee, AL",1081,553,33691,6.23377991823335,7.992387057970538,2.337483356109613,936,202,49.86445389087938,17.16591992839911,33.42608831406039,26.13369906373307,91.57317090005733,17.67788672458881,71.69899832606555,14693,82,45309,229,51744,1,84557
"Limestone, AL",1083,508,22214,6.808929145780987,10.98941976035267,2.439179701489529,872,309,48.20401828734614,12.72908751452652,22.35057864378856,18.06859983925008,53.08500141568156,22.48988183241215,69.5103820317873,6292,45,26563,328,47279,1,56637
"Lowndes, AL",1085,430,3328,6.678174605929565,11.87671580726931,2.908012795465368,102,20,52.73813284142391,26.17800432835465,21.90072588933641,34.45580546634488,7.418019318440177,28.53211401290833,63.15579901948146,992,7,3626,92,30235,0,10943
"Macon, AL",1087,506,5680,5.642411136441985,12.45867355243509,2.425034850659581,490,162,54.92231928411281,28.73480865640326,30.68605981449199,22.44337008095582,16.99590592968243,24.85743736048848,59.96249174834307,2478,28,6747,55,37650,1,17185
"Madison, AL",1089,590,84405,6.648694140489789,10.92553344607299,2.505591992370963,3042,215,50.24590517328807,10.66320899442266,28.4374647219577,6.282838548215658,162.0397619911762,14.02448169183602,74.69668778301529,30808,146,105621,537,63144,4,231389
"Marengo, AL",1091,393,6659,6.501984606299865,14.15360042729487,2.51835481984724,185,274,52.23803493849339,21.17012223639622,23.84713749595407,27.71300160887502,10.37720617393715,24.21054369436356,62.72540441863151,2134,44,7493,182,38734,1,18040
"Marion, AL",1093,349,9760,6.264253214345875,16.58699781667392,2.335963915014657,288,180,49.84152187173955,17.40290684402414,23.77278432955332,23.50406946743569,19.68707010156394,35.3287971317277,64.67687998893436,3130,41,11625,8,40094,2,25169
"Marshall, AL",1095,505,25132,7.643700839641452,13.55259733019893,2.547643787570171,787,358,49.53431290318326,18.15808892302108,26.32678427220614,18.46473397840713,63.61673617888916,29.75870709998306,68.95139044313458,8242,10,30674,211,43029,2,67856
"Mobile, AL",1097,607,106101,7.152662298043901,11.65321744873581,2.591820416054366,5583,722,51.6274964284575,18.72354633987474,30.54305387795084,9.566488146994683,135.1367795505965,20.77811197519685,69.94535835018688,37753,453,134859,1217,43773,10,319460
"Monroe, AL",1099,478,7675,6.363591678912642,13.30626926981763,2.473902109515374,304,113,50.6578974851596,20.74672276158118,19.01991260143743,25.00301579259627,10.94988637436466,29.68865323541893,65.47983643972572,2255,2,8443,181,34851,1,20685
"Montgomery, AL",1101,689,57348,7.110929380868791,10.91835816405846,2.4697338229479,3200,342,52.61642546608947,16.71487281672457,34.26352177844186,3.926496381262899,124.0765981845483,16.43820208968032,71.37900488432201,24472,166,76246,571,50156,2,167708
"Morgan, AL",1103,523,33928,6.659606837524957,12.42283934296458,2.472911685757916,1040,316,49.82486805193314,13.81793692513837,25.90122296786543,12.21495448338362,83.73344854507043,20.89363693809626,71.8801779797392,10550,44,41956,240,49567,4,92547
"Perry, AL",1105,406,2722,7.458929673303724,14.39527093642092,2.424856066982149,42,67,54.29915009601352,20.63838701825179,33.95761160632501,22.13663320546874,6.858930789821991,31.72896930523386,61.79196976877628,735,2,3295,115,29562,0,9075
"Pickens, AL",1107,412,6107,6.739749365920862,15.63808709762003,2.44135744675564,362,72,52.59800684838755,28.13094748032998,24.21790701667707,24.98175468242016,10.63872986512301,23.95380988415546,65.18265438146291,2163,6,6865,161,34554,2,17445
"Pike, AL",1109,456,7455,5.803339989787919,11.7240061531908,2.318849039277449,464,150,51.99785048009817,27.8791892114606,42.32974686409645,26.94138949624626,21.51370478629124,22.57373763576956,66.96791555853456,3722,141,11294,51,35771,1,21497
"Randolph, AL",1111,453,6604,6.587450675737886,15.22326983319407,2.610897814223616,325,157,50.49890610133747,21.15022150463414,20.86750845858076,24.04061274154114,19.52741625807305,33.64105792206998,66.5724177597897,2098,20,7606,199,38608,1,17957
"Russell, AL",1113,542,12161,6.99434516371842,12.90328546396773,2.48191302558824,655,245,52.7554485056502,23.23517361337871,35.09455756203227,20.73859809581723,34.94109084959521,28.48774775362382,69.02813000918451,5582,100,15958,147,32136,1,35372
"St. Clair, AL",1115,664,23113,6.929464836651868,11.29651072378974,2.637020492315447,833,126,48.52875604855441,8.870179469046644,16.4714602036413,32.55037103536678,50.01609448325071,24.74662435515046,69.02374738789871,5606,26,26026,183,48576,1,59767
"Shelby, AL",1117,755,53930,7.587765287143818,8.171957858943859,2.54883923998645,1245,49,49.8673193487212,6.330952647127106,18.55684496400284,12.70024278439839,90.2265797512097,9.584215353262438,77.50674937656157,14538,136,63612,180,73689,1,133507
"Sumter, AL",1119,420,3547,6.853720809005088,13.68804545587125,2.826017038004807,141,155,55.28987864926786,34.25565494542991,31.56965806446471,32.73198879194558,7.460431468141207,29.35054453581396,70.89833371639835,1341,9,4249,129,24583,1,11510
"Talladega, AL",1121,497,22837,6.447685681029112,12.44292308278254,2.530428276895998,992,117,50.47771016698808,16.81730179451875,26.10681212385862,27.14178442733331,47.56220727206631,27.95834878434559,66.13735563985132,7305,35,27691,205,40918,2,64524
"Tallapoosa, AL",1123,442,12149,6.151653838583214,15.5618294432807,2.523508630526651,718,48,51.27427735737877,14.45142605701767,24.44806464633806,19.40978445760847,28.46009029435571,27.48138636480936,70.38949532503702,3855,61,14353,186,42461,2,32198
"Tuscaloosa, AL",1125,625,43086,6.091402149458511,10.51575955396164,2.50475688941945,1532,316,51.12785564981789,19.85705233118929,36.71661652977166,13.17935573716457,58.50977471119963,18.33634492689759,68.6614054488306,19009,93,59317,286,51332,2,130687
"Walker, AL",1127,511,20858,6.04670953418989,14.48396363668739,2.583672293249327,615,175,50.37043485240829,15.71989353750049,19.94146703088443,25.58617850012857,39.22510117484166,28.02390835076301,63.58874305585589,6742,145,23906,257,41262,1,57760
"Washington, AL",1129,424,5869,6.795421413558752,12.88564598812992,2.497648687215653,322,105,48.95015689021719,19.40737006575461,16.31299424119958,21.49139967442787,7.600233318811335,24.66091043536406,64.76548396041092,1682,19,6333,137,49883,1,15488
"Wilcox, AL",1131,324,3261,7.170933193921683,12.12871075781031,3.072604353778767,12,107,53.64517233775246,39.33192172401014,15.38603363524861,31.00246605924104,6.465204593277729,39.12724804449969,44.12117067063424,978,11,3195,111,20304,1,10731
"Winston, AL",1133,354,7022,5.509639677669243,14.81036791986951,2.515393531740989,209,145,49.50545778692827,20.43349799338153,26.16332895775848,29.69465908948303,20.81518896544725,35.74721149451874,62.78331487823984,1962,18,8981,84,35451,1,19360
"Aleutians East, AK",2013,637,32,2.172568766103008,1.53276857634057,2.822860442160183,2,13,21.94739783761808,11.216429743965,40.58646073886175,10.14122942875954,0.03347063838475101,40.80154050461391,89.84631814711547,17,0,-9,7,54296,0,1835
"Aleutians West, AK",2016,1086,184,2.152331002804472,2.678063631164495,2.218851926891951,18,75,17.7541709051758,14.44442004606561,62.84281873687055,2.743353953360563,0.3300494940320473,35.48237923813104,99.34593417996267,101,1,181,33,71582,0,3749
"Anchorage, AK",2020,860,63334,7.460598613152112,5.631347815234297,2.600790294744123,3721,2,49.13604180897057,7.426089974446544,37.63472164235993,4.844847757801383,62.22863011964466,9.033916962831388,79.38277010721991,22344,372,90088,718,74698,5,187326
"Bethel, AK",2050,799,2559,10.34135262548077,4.843871976694548,3.882113154601585,157,9,47.19732621116712,15.30417931385604,39.63698670869316,2.435472424343841,0.1347794132543,24.18102408510986,70.73353433171111,823,4,1381,2040,52988,1,11900
"Bristol Bay, AK",2060,875,256,8.801984606299886,11.01823901299537,2.592453721609226,2,2,51.93325498748851,5.227020230069778,43.56368967182291,7.971534051684767,1.762738792041978,10.64607955348083,69.30583065773976,80,4,346,48,82413,0,830
"Denali, AK",2068,451,216,6.181896726162978,4.455726983231153,2.16821583922717,11,0,32.01864760917761,1.132025106524318,45.23268190622697,9.154372399498632,0.07966737584983154,6.438530488268731,80.13751952644974,135,9,366,144,64844,0,826
"Dillingham, AK",2070,915,855,8.023808945324742,6.568894208836279,3.3666667892501,57,23,48.13909058281664,19.40250508014177,39.41574232468522,2.763893720368796,0.1246457983065043,20.95739611246502,72.90588388866139,290,2,897,261,61721,1,3742
"Fairbanks North Star, AK",2090,860,19801,8.121197226304172,4.707941804541639,2.616622008176654,958,4,46.85939610949531,7.496501962116922,40.78455665793291,4.383343946694811,5.099093305261897,8.04102737751782,77.3545598751135,7136,7,29005,1846,69814,2,59782
"Haines, AK",2100,688,528,6.908498018880364,19.9317024345245,2.250975435441294,2,8,47.28480047494078,8.14857077784587,25.82886898150724,6.396799080453949,0.4672631081180969,7.773479141396871,66.08359626691917,233,0,610,79,64234,0,1256
"Hoonah-Angoon, AK",2105,605,629,3.023659845868543,9.651731711183277,1.962433622638437,39,11,48.750315927044,13.83948637342673,53.30400000000311,9.890658299164198,0.2283354957449256,10.79836340690572,66.73200000000033,379,0,884,198,34073,0,1675
"Juneau, AK",2110,1003,7552,6.286425532443718,5.8140028476948,2.473242347969999,458,52,49.66160687572722,6.017307555292027,36.10327430949942,9.262344295124556,4.46494503688728,4.866402659813645,80.71138482238003,2612,9,10090,137,73834,1,21290
"Kenai Peninsula, AK",2122,681,16158,5.717559308943993,7.683317427371849,2.289442647279504,687,217,46.42774903558514,8.92900048911879,26.62747917530654,8.04488041580659,1.702994512560962,9.122507338275167,71.02474120324614,5391,8,20261,2262,60360,6,38930
"Ketchikan Gateway, AK",2130,867,3342,6.502976381927,7.620767878257311,2.293875548020281,223,3,49.61848554938267,6.234217266976694,40.50798820536039,3.630696579007327,1.863608427638795,7.805681058856252,78.40919543355133,1561,11,4715,127,71331,1,9237
"Kodiak Island, AK",2150,811,2560,8.679117385101762,5.492563274683838,2.74255613043408,130,115,47.30261613392951,10.21048938795571,43.61352679748688,10.67111550543888,0.7657656564277234,13.7198904656003,81.30675342146878,718,9,3420,107,52188,1,9140
"Lake and Peninsula, AK",2164,699,398,16.20254920386862,6.093508143981197,3.35514382751329,11,0,53.81006041046998,23.76002710126299,24.744082970087,0.1888600285332109,0.06257734716209015,25.89266922135895,67.6709209846049,91,0,241,178,44444,0,1397
"Matanuska-Susitna, AK",2170,813,22458,7.62878661738508,5.970864348496485,2.646133934757085,550,60,47.8247567756088,10.00183891475314,19.19493890877218,5.311944798908213,1.455958282000747,9.197217185778339,74.44942142429204,5359,82,26281,2355,65761,0,55960
"Nome, AK",2180,869,1412,10.4704371704381,5.231993721879642,3.335527507211014,55,2,46.3097427233243,21.792160255678,45.12659145152288,3.830050778578787,0.1620940423410315,18.8786213878676,72.94632788987253,600,0,1098,688,51813,1,6712
"North Slope, AK",2185,867,916,8.966270133267232,5.19441411624645,4.811293489118439,118,2,49.37869461577861,12.06413703285195,53.87769948646203,1.69652518446852,0.02817664153462692,31.57147891096572,60.84783909983252,389,12,785,315,66431,2,6291
"Northwest Arctic, AK",2188,904,941,10.39170007703091,5.105925188290652,3.850365354614831,28,7,45.26841398422335,16.45427623380023,46.2379803230717,1.800282326750619,0.0714964374038845,22.25643344044887,72.34987721582435,323,1,428,446,47439,1,5178
"Petersburg, AK",2195,514,1569,4.856729232213662,5.87980490288327,2.403268620085387,12,20,46.18328049370994,8.203919944804692,16.57199999999686,12.37865590464169,0.593898580234229,2.080414067116729,84.90799999998885,616,5,1879,53,90750,1,3691
"Prince of Wales-Hyder, AK",2198,587,1473,5.314666074844617,6.440257581715784,2.115765243375582,98,153,44.09877978867456,10.09397917442652,37.32799999999662,20.56458909531412,0.714509392083442,9.864987806566909,68.49200000000904,597,4,1868,137,34987,0,3391
"Sitka, AK",2220,931,2051,6.878076613019528,7.363079214368355,2.35837960745441,191,122,50.31261995776659,6.543749533426183,44.75489583546102,14.20675596922257,1.268942851556084,8.417631148856575,79.36154217420064,813,11,3219,109,60259,2,6514
"Skagway, AK",2230,820,279,6.705227386883269,2.897913180607952,1.809647621670342,12,2,30.99777730657117,11.06150907970277,27.00800000000187,6.069807642442106,0.9582323492543157,4.123735009154332,91.87200000001512,69,0,428,10,94599,0,794
"Southeast Fairbanks, AK",2240,851,1617,7.787417308070861,6.461598847781788,2.394133277651089,105,78,44.93172505921707,9.676839158548741,37.05408942075366,5.725188017163293,0.1457888415522412,9.871637302273399,72.74062358365018,529,4,2339,470,49700,0,4572
"Valdez-Cordova, AK",2261,707,3215,6.845717758562805,5.176780452478077,2.046977035977716,88,25,44.81534712830708,5.919344597286748,27.81598730696021,18.75157804750715,0.1606724519128703,9.096929667807393,75.72375310694515,1138,10,3909,659,58713,3,6496
"Wade Hampton, AK",2270,481,996,10.27191919191923,5.033246464646451,4.14369696969697,59,10,47.35619240969691,29.11185656565664,41.10646464646479,2.304848484848498,0.1188179117333331,37.63959145028331,67.2058423327274,273,1,288,818,31980,0,5263
"Wrangell, AK",2275,611,936,2.840375423595981,10.35254285843829,1.906046381609841,40,70,40.60918749570297,4.941383611716695,11.50800000000219,10.49992846973208,0.4051002801033021,7.657446219501498,70.7480000000072,428,5,1057,96,36439,1,1850
"Yakutat, AK",2282,949,154,5.150377654080618,7.858727023209626,2.562344455375833,38,2,44.84757153883465,5.296249424759395,37.84011954508097,12.09276833886468,0.06091564003677617,11.52330277411225,78.09241337983927,54,0,246,72,86350,0,553
"Yukon-Koyukuk, AK",2290,579,1530,6.653901949742887,6.750568181797782,2.607352822910896,22,4,45.17065573231557,23.29479158540625,31.67882051257501,4.094321214639081,0.0271865665250807,23.61224908688603,69.10344131983399,702,0,1078,1220,40259,0,4389
"Apache, AZ",4001,507,13865,8.90859890558709,9.23548712980741,3.540510981634304,728,42,49.7875879724704,34.05568737375585,24.56357605012467,19.09137137571208,2.840568768788187,32.60101327099902,53.70711817854729,4241,29,15042,4842,32655,4,57586
"Cochise, AZ",4003,643,33027,6.632771458772727,14.92796565617477,2.574070882892669,2329,242,48.4189988007745,14.62770410577039,30.85363738983753,22.31417500321902,8.985241534186335,17.35757653165973,66.97157918276515,11654,248,42242,558,47143,9,92710
"Coconino, AZ",4005,775,27096,7.374174135754017,6.94657232161151,2.782152852154362,2269,143,49.94948091598313,16.37230082961863,37.74163281417407,17.57558315207862,3.207738188716871,14.62360258510373,74.44152557709617,9885,16,38972,2018,52194,4,93367
"Gila, AZ",4007,633,15379,6.046362610162536,19.74604125871021,2.714433006245335,1266,122,49.35872856307166,16.82758077445669,17.91861438342863,27.52019098548557,6.450970576157892,17.75368614795584,55.3452939976582,5333,49,16813,424,41702,3,43186
"Graham, AZ",4009,504,7951,8.263872922651483,11.57963172423788,2.966989031174849,649,78,45.76006012219793,19.67606398145171,25.76793590797929,29.67390232059883,2.616555521705873,21.45432395856501,60.3601115050014,1889,87,9539,90,39113,1,27697
"Greenlee, AZ",4011,345,1595,8.796081893946486,11.09955431072155,2.456577121598709,74,28,46.10518437179936,14.00517478418809,51.9626986799012,17.7113037243274,2.175669654762838,11.28518006685105,75.13052686615212,766,29,2871,15,45329,0,6037
"La Paz, AZ",4012,502,7895,5.16126014858542,28.503378085912,1.914581469642747,456,294,47.14626335524218,20.56863828353527,24.94649397073976,35.61829133560711,3.444658714594229,25.35922934278144,56.34216351154645,2944,124,9203,105,31829,2,15176
"Maricopa, AZ",4013,824,892059,8.334111213472797,10.56117044767759,2.638607755337097,38186,1917,49.31445091672293,11.97197593182367,30.39153112860453,5.79847251379346,162.1588353403901,15.75071517471438,73.88213668967664,313546,6150,1154162,4643,60625,43,2417250
"Mohave, AZ",4015,771,56011,6.445040594341545,19.21377074744542,2.456488138211228,2716,22,49.78799572114733,13.78466438318772,25.71869780259628,28.71914343749156,7.55934172829899,18.7862420714425,65.26174852197526,18401,474,70083,570,44015,4,138590
"Navajo, AZ",4017,560,26005,8.591733444697898,10.25580085978358,2.945398431386508,1171,224,49.45230212712581,22.50403667174183,25.13404131300221,23.26326649787114,5.378119269623555,22.30042683497978,64.2375897906959,7485,108,30443,3783,43184,5,83275
"Pima, AZ",4019,658,240961,6.937417835593599,13.43670114903376,2.455329046581014,13225,601,50.35084206101146,14.72607896701255,33.66578868352611,11.06963384855238,45.28282654811835,14.53969060867668,69.4185835266358,103758,1227,320169,1949,52265,8,667263
"Pinal, AZ",4021,731,81636,8.613526526146847,12.49365407830085,2.439960196942672,5382,1340,46.02391906757953,12.2114930504607,19.26633343212485,24.94815824867055,24.11397484631422,19.3511583987146,65.20317558497469,19712,660,93517,1561,51256,6,191226
"Santa Cruz, AZ",4023,636,7792,7.12187544557103,12.02981843222686,4.057417730089068,598,68,51.0916996862278,26.75529610319428,27.23991276777948,9.128828622200633,13.32304096263444,33.13998843437717,64.69196230745342,2070,68,9735,16,37102,1,38159
"Yavapai, AZ",4025,763,61142,5.523181832604039,19.7678353552731,2.301489753842307,2714,353,50.19104621901608,12.40762307278282,26.21574021459412,21.18017853045599,12.47076712941149,11.78048672794599,66.66502268642793,23715,174,76437,831,48191,3,146062
"Yuma, AZ",4027,659,46857,8.136756300160343,15.38287294877481,2.626063092577386,3062,1089,49.43865708477876,20.5625768220076,28.81820205045268,31.42164181576858,15.0200156263574,29.68066093796818,63.73306577769054,10792,5668,59350,743,39150,1,133041
"Arkansas, AR",5001,522,5513,5.464897010900134,15.47084975478824,2.262615715948563,121,253,50.83652523493748,17.48747478349433,34.78022278242714,14.47133946437187,9.257548450546317,23.47575871842382,73.61201767013148,2231,39,7235,102,46211,2,14692
